""	"Row"	"GeneID"	"GeneName"	"Score(d)"	"Numerator(r)"	"Denominator(s+s0)"	"FoldChange"	"q-value(%)"	"pvalues"	"fdr_bh"	"sig"
"8538"	NA	NA	NA	NA	NA	NA	NA	NA	0.7608669	0.8553241	"Non DEG"
"8539"	NA	NA	NA	NA	NA	NA	NA	NA	0.6264701	0.7656872	"Non DEG"
"8540"	NA	NA	NA	NA	NA	NA	NA	NA	0.2686502	0.4555547	"Non DEG"
"8541"	NA	NA	NA	NA	NA	NA	NA	NA	0.3266319	0.5155783	"Non DEG"
"8542"	NA	NA	NA	NA	NA	NA	NA	NA	0.1046502	0.2443104	"Non DEG"
"8543"	NA	NA	NA	NA	NA	NA	NA	NA	0.002899863	0.01928832	"Significant DEG"
"8544"	NA	NA	NA	NA	NA	NA	NA	NA	0.009238226	0.04396379	"Significant DEG"
"8545"	NA	NA	NA	NA	NA	NA	NA	NA	0.1046502	0.2443104	"Non DEG"
"8546"	NA	NA	NA	NA	NA	NA	NA	NA	0.7608669	0.8553241	"Non DEG"
"8547"	NA	NA	NA	NA	NA	NA	NA	NA	0.01694467	0.06774771	"Significant DEG"
"8548"	NA	NA	NA	NA	NA	NA	NA	NA	0.3266319	0.5155783	"Non DEG"
"8549"	NA	NA	NA	NA	NA	NA	NA	NA	0.2171449	0.3973094	"Non DEG"
"8550"	NA	NA	NA	NA	NA	NA	NA	NA	0.007439415	0.03774592	"Significant DEG"
"8551"	NA	NA	NA	NA	NA	NA	NA	NA	0.005940558	0.0319937	"Significant DEG"
"8552"	NA	NA	NA	NA	NA	NA	NA	NA	0.2686502	0.4555547	"Non DEG"
"8553"	NA	NA	NA	NA	NA	NA	NA	NA	0.5425953	0.7050503	"Non DEG"
"8554"	NA	NA	NA	NA	NA	NA	NA	NA	0.4269931	0.6086623	"Non DEG"
"8555"	NA	NA	NA	NA	NA	NA	NA	NA	0.3917915	0.5767535	"Non DEG"
"8556"	NA	NA	NA	NA	NA	NA	NA	NA	0.2171449	0.3973094	"Non DEG"
"8557"	NA	NA	NA	NA	NA	NA	NA	NA	0.670193	0.7963749	"Non DEG"
"8558"	NA	NA	NA	NA	NA	NA	NA	NA	0.9033251	0.9378368	"Non DEG"
"8559"	NA	NA	NA	NA	NA	NA	NA	NA	0.01141015	0.05126551	"Significant DEG"
"8560"	NA	NA	NA	NA	NA	NA	NA	NA	0.02045725	0.07733527	"Significant DEG"
"8561"	NA	NA	NA	NA	NA	NA	NA	NA	0.1046502	0.2443104	"Non DEG"
"8562"	NA	NA	NA	NA	NA	NA	NA	NA	0.2969182	0.485481	"Non DEG"
"8563"	NA	NA	NA	NA	NA	NA	NA	NA	0.03535162	0.1138981	"Significant DEG"
"8564"	NA	NA	NA	NA	NA	NA	NA	NA	0.9033251	0.9378368	"Non DEG"
"8565"	NA	NA	NA	NA	NA	NA	NA	NA	0.2686502	0.4555547	"Non DEG"
"8566"	NA	NA	NA	NA	NA	NA	NA	NA	0.9033251	0.9378368	"Non DEG"
"8567"	NA	NA	NA	NA	NA	NA	NA	NA	0.04192684	0.1287982	"Significant DEG"
"8568"	NA	NA	NA	NA	NA	NA	NA	NA	0.3582606	0.5457304	"Non DEG"
"8569"	NA	NA	NA	NA	NA	NA	NA	NA	0.07863192	0.2002888	"Non DEG"
"8570"	NA	NA	NA	NA	NA	NA	NA	NA	0.02959762	0.1002447	"Significant DEG"
"8571"	NA	NA	NA	NA	NA	NA	NA	NA	0.004696845	0.02699748	"Significant DEG"
"8572"	NA	NA	NA	NA	NA	NA	NA	NA	0.02465295	0.08819603	"Significant DEG"
"8573"	NA	NA	NA	NA	NA	NA	NA	NA	0.5839314	0.7356833	"Non DEG"
"8574"	NA	NA	NA	NA	NA	NA	NA	NA	0.1536351	0.3163723	"Non DEG"
"8575"	NA	NA	NA	NA	NA	NA	NA	NA	0.1358884	0.2911324	"Non DEG"
"8576"	NA	NA	NA	NA	NA	NA	NA	NA	0.0001380887	0.00233457	"Significant DEG"
"8577"	NA	NA	NA	NA	NA	NA	NA	NA	0.3266319	0.5155783	"Non DEG"
"8578"	NA	NA	NA	NA	NA	NA	NA	NA	0.005940558	0.0319937	"Significant DEG"
"8579"	NA	NA	NA	NA	NA	NA	NA	NA	0.1941728	0.3685738	"Non DEG"
"8580"	NA	NA	NA	NA	NA	NA	NA	NA	0.4638884	0.6405147	"Non DEG"
"8581"	NA	NA	NA	NA	NA	NA	NA	NA	0.5425953	0.7050503	"Non DEG"
"8582"	NA	NA	NA	NA	NA	NA	NA	NA	0.1358884	0.2911324	"Non DEG"
"8583"	NA	NA	NA	NA	NA	NA	NA	NA	0.7608669	0.8553241	"Non DEG"
"8584"	NA	NA	NA	NA	NA	NA	NA	NA	0.01694467	0.06774771	"Significant DEG"
"8585"	NA	NA	NA	NA	NA	NA	NA	NA	0.04938546	0.1448345	"Significant DEG"
"8586"	NA	NA	NA	NA	NA	NA	NA	NA	0.5024746	0.673122	"Non DEG"
"8587"	NA	NA	NA	NA	NA	NA	NA	NA	0.05791129	0.1617936	"Non DEG"
"8588"	NA	NA	NA	NA	NA	NA	NA	NA	0.07863192	0.2002888	"Non DEG"
"8589"	NA	NA	NA	NA	NA	NA	NA	NA	0.01141015	0.05126551	"Significant DEG"
"8590"	NA	NA	NA	NA	NA	NA	NA	NA	0.05791129	0.1617936	"Non DEG"
"8591"	NA	NA	NA	NA	NA	NA	NA	NA	0.02959762	0.1002447	"Significant DEG"
"8592"	NA	NA	NA	NA	NA	NA	NA	NA	0.01141015	0.05126551	"Significant DEG"
"8593"	NA	NA	NA	NA	NA	NA	NA	NA	0.5425953	0.7050503	"Non DEG"
"8594"	NA	NA	NA	NA	NA	NA	NA	NA	0.07863192	0.2002888	"Non DEG"
"8595"	NA	NA	NA	NA	NA	NA	NA	NA	0.8075757	0.883243	"Non DEG"
"8596"	NA	NA	NA	NA	NA	NA	NA	NA	0.005940558	0.0319937	"Significant DEG"
"8597"	NA	NA	NA	NA	NA	NA	NA	NA	0.9033251	0.9378368	"Non DEG"
"8598"	NA	NA	NA	NA	NA	NA	NA	NA	0.06765706	0.1802266	"Non DEG"
"8599"	NA	NA	NA	NA	NA	NA	NA	NA	0.670193	0.7963749	"Non DEG"
"8600"	NA	NA	NA	NA	NA	NA	NA	NA	0.0009675354	0.008766987	"Significant DEG"
"8601"	NA	NA	NA	NA	NA	NA	NA	NA	0.8075757	0.883243	"Non DEG"
"8602"	NA	NA	NA	NA	NA	NA	NA	NA	0.9879021	0.9879021	"Non DEG"
"8603"	NA	NA	NA	NA	NA	NA	NA	NA	0.5425953	0.7050503	"Non DEG"
"8604"	NA	NA	NA	NA	NA	NA	NA	NA	0.3266319	0.5155783	"Non DEG"
"8605"	NA	NA	NA	NA	NA	NA	NA	NA	0.6264701	0.7656872	"Non DEG"
"8606"	NA	NA	NA	NA	NA	NA	NA	NA	0.1729959	0.3418094	"Non DEG"
"8607"	NA	NA	NA	NA	NA	NA	NA	NA	0.09096936	0.2216466	"Non DEG"
"8608"	NA	NA	NA	NA	NA	NA	NA	NA	0.5425953	0.7050503	"Non DEG"
"8609"	NA	NA	NA	NA	NA	NA	NA	NA	0.07863192	0.2002888	"Non DEG"
"8610"	NA	NA	NA	NA	NA	NA	NA	NA	0.9879021	0.9879021	"Non DEG"
"8611"	NA	NA	NA	NA	NA	NA	NA	NA	0.04192684	0.1287982	"Significant DEG"
"8612"	NA	NA	NA	NA	NA	NA	NA	NA	0.02465295	0.08819603	"Significant DEG"
"8613"	NA	NA	NA	NA	NA	NA	NA	NA	0.2686502	0.4555547	"Non DEG"
"8614"	NA	NA	NA	NA	NA	NA	NA	NA	0.001284865	0.01077289	"Significant DEG"
"8615"	NA	NA	NA	NA	NA	NA	NA	NA	0.2171449	0.3973094	"Non DEG"
"8616"	NA	NA	NA	NA	NA	NA	NA	NA	0.09096936	0.2216466	"Non DEG"
"8617"	NA	NA	NA	NA	NA	NA	NA	NA	0.7150892	0.8266206	"Non DEG"
"8618"	NA	NA	NA	NA	NA	NA	NA	NA	0.1729959	0.3418094	"Non DEG"
"8619"	NA	NA	NA	NA	NA	NA	NA	NA	0.670193	0.7963749	"Non DEG"
"8620"	NA	NA	NA	NA	NA	NA	NA	NA	0.06765706	0.1802266	"Non DEG"
"8621"	NA	NA	NA	NA	NA	NA	NA	NA	0.1941728	0.3685738	"Non DEG"
"8622"	NA	NA	NA	NA	NA	NA	NA	NA	0.002247828	0.01612015	"Significant DEG"
"8623"	NA	NA	NA	NA	NA	NA	NA	NA	0.001284865	0.01077289	"Significant DEG"
"8624"	NA	NA	NA	NA	NA	NA	NA	NA	0.04938546	0.1448345	"Significant DEG"
"8625"	NA	NA	NA	NA	NA	NA	NA	NA	0.8552181	0.9112693	"Non DEG"
"8626"	NA	NA	NA	NA	NA	NA	NA	NA	0.2419982	0.426086	"Non DEG"
"8627"	NA	NA	NA	NA	NA	NA	NA	NA	0.9033251	0.9378368	"Non DEG"
"8628"	NA	NA	NA	NA	NA	NA	NA	NA	0.002247828	0.01612015	"Significant DEG"
"8629"	NA	NA	NA	NA	NA	NA	NA	NA	0.5024746	0.673122	"Non DEG"
"8630"	NA	NA	NA	NA	NA	NA	NA	NA	0.7608669	0.8553241	"Non DEG"
"8631"	NA	NA	NA	NA	NA	NA	NA	NA	0.1729959	0.3418094	"Non DEG"
"8632"	NA	NA	NA	NA	NA	NA	NA	NA	0.003701875	0.02293744	"Significant DEG"
"8633"	NA	NA	NA	NA	NA	NA	NA	NA	0.04938546	0.1448345	"Significant DEG"
"8634"	NA	NA	NA	NA	NA	NA	NA	NA	0.2969182	0.485481	"Non DEG"
"8635"	NA	NA	NA	NA	NA	NA	NA	NA	0.02045725	0.07733527	"Significant DEG"
"8636"	NA	NA	NA	NA	NA	NA	NA	NA	0.670193	0.7963749	"Non DEG"
"8637"	NA	NA	NA	NA	NA	NA	NA	NA	0.9033251	0.9378368	"Non DEG"
"8638"	NA	NA	NA	NA	NA	NA	NA	NA	0.04192684	0.1287982	"Significant DEG"
"8639"	NA	NA	NA	NA	NA	NA	NA	NA	0.7150892	0.8266206	"Non DEG"
"8640"	NA	NA	NA	NA	NA	NA	NA	NA	3.840878e-05	0.001133297	"Significant DEG"
"8641"	NA	NA	NA	NA	NA	NA	NA	NA	0.5024746	0.673122	"Non DEG"
"8642"	NA	NA	NA	NA	NA	NA	NA	NA	0.1358884	0.2911324	"Non DEG"
"8643"	NA	NA	NA	NA	NA	NA	NA	NA	0.5839314	0.7356833	"Non DEG"
"8644"	NA	NA	NA	NA	NA	NA	NA	NA	0.3917915	0.5767535	"Non DEG"
"8645"	NA	NA	NA	NA	NA	NA	NA	NA	0.5839314	0.7356833	"Non DEG"
"8646"	NA	NA	NA	NA	NA	NA	NA	NA	0.9033251	0.9378368	"Non DEG"
"8647"	NA	NA	NA	NA	NA	NA	NA	NA	0.03535162	0.1138981	"Significant DEG"
"8648"	NA	NA	NA	NA	NA	NA	NA	NA	0.2686502	0.4555547	"Non DEG"
"8649"	NA	NA	NA	NA	NA	NA	NA	NA	0.1195839	0.2673365	"Non DEG"
"8650"	NA	NA	NA	NA	NA	NA	NA	NA	0.3917915	0.5767535	"Non DEG"
"8651"	NA	NA	NA	NA	NA	NA	NA	NA	0.3917915	0.5767535	"Non DEG"
"8652"	NA	NA	NA	NA	NA	NA	NA	NA	0.9033251	0.9378368	"Non DEG"
"8653"	NA	NA	NA	NA	NA	NA	NA	NA	0.5839314	0.7356833	"Non DEG"
"8654"	NA	NA	NA	NA	NA	NA	NA	NA	0.2419982	0.426086	"Non DEG"
"8655"	NA	NA	NA	NA	NA	NA	NA	NA	0.1729959	0.3418094	"Non DEG"
"8656"	NA	NA	NA	NA	NA	NA	NA	NA	0.05791129	0.1617936	"Non DEG"
"8657"	NA	NA	NA	NA	NA	NA	NA	NA	0.0001856424	0.002779299	"Significant DEG"
"8658"	NA	NA	NA	NA	NA	NA	NA	NA	0.1536351	0.3163723	"Non DEG"
"8659"	NA	NA	NA	NA	NA	NA	NA	NA	0.04938546	0.1448345	"Significant DEG"
"8660"	NA	NA	NA	NA	NA	NA	NA	NA	0.7608669	0.8553241	"Non DEG"
"8661"	NA	NA	NA	NA	NA	NA	NA	NA	0.8075757	0.883243	"Non DEG"
"8662"	NA	NA	NA	NA	NA	NA	NA	NA	0.5425953	0.7050503	"Non DEG"
"8663"	NA	NA	NA	NA	NA	NA	NA	NA	0.8552181	0.9112693	"Non DEG"
"8664"	NA	NA	NA	NA	NA	NA	NA	NA	0.4269931	0.6086623	"Non DEG"
"8665"	NA	NA	NA	NA	NA	NA	NA	NA	0.3266319	0.5155783	"Non DEG"
"8666"	NA	NA	NA	NA	NA	NA	NA	NA	0.8552181	0.9112693	"Non DEG"
"8667"	NA	NA	NA	NA	NA	NA	NA	NA	0.02959762	0.1002447	"Significant DEG"
"8668"	NA	NA	NA	NA	NA	NA	NA	NA	0.03535162	0.1138981	"Significant DEG"
"8669"	NA	NA	NA	NA	NA	NA	NA	NA	0.1729959	0.3418094	"Non DEG"
"8670"	NA	NA	NA	NA	NA	NA	NA	NA	0.1536351	0.3163723	"Non DEG"
"8671"	NA	NA	NA	NA	NA	NA	NA	NA	0.009238226	0.04396379	"Significant DEG"
"8672"	NA	NA	NA	NA	NA	NA	NA	NA	0.2969182	0.485481	"Non DEG"
"8673"	NA	NA	NA	NA	NA	NA	NA	NA	0.3917915	0.5767535	"Non DEG"
"8674"	NA	NA	NA	NA	NA	NA	NA	NA	0.06765706	0.1802266	"Non DEG"
"8675"	NA	NA	NA	NA	NA	NA	NA	NA	0.7608669	0.8553241	"Non DEG"
"8676"	NA	NA	NA	NA	NA	NA	NA	NA	0.1729959	0.3418094	"Non DEG"
"8677"	NA	NA	NA	NA	NA	NA	NA	NA	0.6264701	0.7656872	"Non DEG"
"8678"	NA	NA	NA	NA	NA	NA	NA	NA	0.5839314	0.7356833	"Non DEG"
"8679"	NA	NA	NA	NA	NA	NA	NA	NA	0.4269931	0.6086623	"Non DEG"
"8680"	NA	NA	NA	NA	NA	NA	NA	NA	0.01694467	0.06774771	"Significant DEG"
"8681"	NA	NA	NA	NA	NA	NA	NA	NA	0.2969182	0.485481	"Non DEG"
"8682"	NA	NA	NA	NA	NA	NA	NA	NA	0.3582606	0.5457304	"Non DEG"
"8683"	NA	NA	NA	NA	NA	NA	NA	NA	0.8552181	0.9112693	"Non DEG"
"8684"	NA	NA	NA	NA	NA	NA	NA	NA	7.224508e-05	0.001591459	"Significant DEG"
"8685"	NA	NA	NA	NA	NA	NA	NA	NA	0.5024746	0.673122	"Non DEG"
"8686"	NA	NA	NA	NA	NA	NA	NA	NA	0.1046502	0.2443104	"Non DEG"
"8687"	NA	NA	NA	NA	NA	NA	NA	NA	0.5425953	0.7050503	"Non DEG"
"8688"	NA	NA	NA	NA	NA	NA	NA	NA	0.5024746	0.673122	"Non DEG"
"8689"	NA	NA	NA	NA	NA	NA	NA	NA	0.5839314	0.7356833	"Non DEG"
"8690"	NA	NA	NA	NA	NA	NA	NA	NA	0.670193	0.7963749	"Non DEG"
"8691"	NA	NA	NA	NA	NA	NA	NA	NA	0.1729959	0.3418094	"Non DEG"
"8692"	NA	NA	NA	NA	NA	NA	NA	NA	0.2969182	0.485481	"Non DEG"
"8693"	NA	NA	NA	NA	NA	NA	NA	NA	0.06765706	0.1802266	"Non DEG"
"8694"	NA	NA	NA	NA	NA	NA	NA	NA	0.5024746	0.673122	"Non DEG"
"8695"	NA	NA	NA	NA	NA	NA	NA	NA	0.4638884	0.6405147	"Non DEG"
"8696"	NA	NA	NA	NA	NA	NA	NA	NA	0.1358884	0.2911324	"Non DEG"
"8697"	NA	NA	NA	NA	NA	NA	NA	NA	0.670193	0.7963749	"Non DEG"
"8698"	NA	NA	NA	NA	NA	NA	NA	NA	0.5839314	0.7356833	"Non DEG"
"8699"	NA	NA	NA	NA	NA	NA	NA	NA	0.07863192	0.2002888	"Non DEG"
"8700"	NA	NA	NA	NA	NA	NA	NA	NA	0.670193	0.7963749	"Non DEG"
"8701"	NA	NA	NA	NA	NA	NA	NA	NA	0.2969182	0.485481	"Non DEG"
"8702"	NA	NA	NA	NA	NA	NA	NA	NA	0.4269931	0.6086623	"Non DEG"
"8703"	NA	NA	NA	NA	NA	NA	NA	NA	0.02465295	0.08819603	"Significant DEG"
"8704"	NA	NA	NA	NA	NA	NA	NA	NA	0.7608669	0.8553241	"Non DEG"
"8705"	NA	NA	NA	NA	NA	NA	NA	NA	0.1941728	0.3685738	"Non DEG"
"8706"	NA	NA	NA	NA	NA	NA	NA	NA	0.9033251	0.9378368	"Non DEG"
"8707"	NA	NA	NA	NA	NA	NA	NA	NA	0.3582606	0.5457304	"Non DEG"
"8708"	NA	NA	NA	NA	NA	NA	NA	NA	0.8075757	0.883243	"Non DEG"
"8709"	NA	NA	NA	NA	NA	NA	NA	NA	0.1941728	0.3685738	"Non DEG"
"8710"	NA	NA	NA	NA	NA	NA	NA	NA	0.2969182	0.485481	"Non DEG"
"8711"	NA	NA	NA	NA	NA	NA	NA	NA	0.6264701	0.7656872	"Non DEG"
"8712"	NA	NA	NA	NA	NA	NA	NA	NA	0.9879021	0.9879021	"Non DEG"
"8713"	NA	NA	NA	NA	NA	NA	NA	NA	0.4269931	0.6086623	"Non DEG"
"8714"	NA	NA	NA	NA	NA	NA	NA	NA	0.0001856424	0.002779299	"Significant DEG"
"8715"	NA	NA	NA	NA	NA	NA	NA	NA	0.8075757	0.883243	"Non DEG"
"8716"	NA	NA	NA	NA	NA	NA	NA	NA	0.07863192	0.2002888	"Non DEG"
"8717"	NA	NA	NA	NA	NA	NA	NA	NA	0.04192684	0.1287982	"Significant DEG"
"8718"	NA	NA	NA	NA	NA	NA	NA	NA	0.7608669	0.8553241	"Non DEG"
"8719"	NA	NA	NA	NA	NA	NA	NA	NA	0.09096936	0.2216466	"Non DEG"
"8720"	NA	NA	NA	NA	NA	NA	NA	NA	0.0009675354	0.008766987	"Significant DEG"
"8721"	NA	NA	NA	NA	NA	NA	NA	NA	0.01398171	0.05920462	"Significant DEG"
"8722"	NA	NA	NA	NA	NA	NA	NA	NA	0.01694467	0.06774771	"Significant DEG"
"8723"	NA	NA	NA	NA	NA	NA	NA	NA	0.1046502	0.2443104	"Non DEG"
"8724"	NA	NA	NA	NA	NA	NA	NA	NA	0.670193	0.7963749	"Non DEG"
"8725"	NA	NA	NA	NA	NA	NA	NA	NA	0.002247828	0.01612015	"Significant DEG"
"8726"	NA	NA	NA	NA	NA	NA	NA	NA	0.8552181	0.9112693	"Non DEG"
"8727"	NA	NA	NA	NA	NA	NA	NA	NA	0.4638884	0.6405147	"Non DEG"
"8728"	NA	NA	NA	NA	NA	NA	NA	NA	0.9515354	0.9626096	"Non DEG"
"8729"	NA	NA	NA	NA	NA	NA	NA	NA	0.1358884	0.2911324	"Non DEG"
"8730"	NA	NA	NA	NA	NA	NA	NA	NA	0.002899863	0.01928832	"Significant DEG"
"8731"	NA	NA	NA	NA	NA	NA	NA	NA	0.9033251	0.9378368	"Non DEG"
"8732"	NA	NA	NA	NA	NA	NA	NA	NA	0.01398171	0.05920462	"Significant DEG"
"8733"	NA	NA	NA	NA	NA	NA	NA	NA	0.007439415	0.03774592	"Significant DEG"
"8734"	NA	NA	NA	NA	NA	NA	NA	NA	0.8552181	0.9112693	"Non DEG"
"8735"	NA	NA	NA	NA	NA	NA	NA	NA	0.7150892	0.8266206	"Non DEG"
"8736"	NA	NA	NA	NA	NA	NA	NA	NA	0.1046502	0.2443104	"Non DEG"
"8737"	NA	NA	NA	NA	NA	NA	NA	NA	0.5425953	0.7050503	"Non DEG"
"8738"	NA	NA	NA	NA	NA	NA	NA	NA	0.2419982	0.426086	"Non DEG"
"8739"	NA	NA	NA	NA	NA	NA	NA	NA	0.3917915	0.5767535	"Non DEG"
"8740"	NA	NA	NA	NA	NA	NA	NA	NA	0.0003520805	0.004255084	"Significant DEG"
"8741"	NA	NA	NA	NA	NA	NA	NA	NA	0.1536351	0.3163723	"Non DEG"
"8742"	NA	NA	NA	NA	NA	NA	NA	NA	0.1729959	0.3418094	"Non DEG"
"8743"	NA	NA	NA	NA	NA	NA	NA	NA	0.5024746	0.673122	"Non DEG"
"8744"	NA	NA	NA	NA	NA	NA	NA	NA	7.224508e-05	0.001591459	"Significant DEG"
"8745"	NA	NA	NA	NA	NA	NA	NA	NA	0.2969182	0.485481	"Non DEG"
"8746"	NA	NA	NA	NA	NA	NA	NA	NA	0.5839314	0.7356833	"Non DEG"
"8747"	NA	NA	NA	NA	NA	NA	NA	NA	0.5024746	0.673122	"Non DEG"
"8748"	NA	NA	NA	NA	NA	NA	NA	NA	0.1046502	0.2443104	"Non DEG"
"8749"	NA	NA	NA	NA	NA	NA	NA	NA	0.9515354	0.9626096	"Non DEG"
"8750"	NA	NA	NA	NA	NA	NA	NA	NA	0.2171449	0.3973094	"Non DEG"
"8751"	NA	NA	NA	NA	NA	NA	NA	NA	0.1195839	0.2673365	"Non DEG"
"8752"	NA	NA	NA	NA	NA	NA	NA	NA	0.0009675354	0.008766987	"Significant DEG"
"8753"	NA	NA	NA	NA	NA	NA	NA	NA	0.0005029721	0.005486832	"Significant DEG"
"8754"	NA	NA	NA	NA	NA	NA	NA	NA	0.1358884	0.2911324	"Non DEG"
"8755"	NA	NA	NA	NA	NA	NA	NA	NA	0.5024746	0.673122	"Non DEG"
"8756"	NA	NA	NA	NA	NA	NA	NA	NA	0.5425953	0.7050503	"Non DEG"
"8757"	NA	NA	NA	NA	NA	NA	NA	NA	0.003701875	0.02293744	"Significant DEG"
"8758"	NA	NA	NA	NA	NA	NA	NA	NA	0.0002478281	0.003303267	"Significant DEG"
"8759"	NA	NA	NA	NA	NA	NA	NA	NA	0.04192684	0.1287982	"Significant DEG"
"8760"	NA	NA	NA	NA	NA	NA	NA	NA	0.1941728	0.3685738	"Non DEG"
"8761"	NA	NA	NA	NA	NA	NA	NA	NA	0.007439415	0.03774592	"Significant DEG"
"8762"	NA	NA	NA	NA	NA	NA	NA	NA	0.1941728	0.3685738	"Non DEG"
"8763"	NA	NA	NA	NA	NA	NA	NA	NA	0.9515354	0.9626096	"Non DEG"
"8764"	NA	NA	NA	NA	NA	NA	NA	NA	0.0002478281	0.003303267	"Significant DEG"
"8765"	NA	NA	NA	NA	NA	NA	NA	NA	0.1941728	0.3685738	"Non DEG"
"8766"	NA	NA	NA	NA	NA	NA	NA	NA	0.02465295	0.08819603	"Significant DEG"
"8767"	NA	NA	NA	NA	NA	NA	NA	NA	0.04938546	0.1448345	"Significant DEG"
"8768"	NA	NA	NA	NA	NA	NA	NA	NA	0.06765706	0.1802266	"Non DEG"
"8769"	NA	NA	NA	NA	NA	NA	NA	NA	0.670193	0.7963749	"Non DEG"
"8770"	NA	NA	NA	NA	NA	NA	NA	NA	0.7150892	0.8266206	"Non DEG"
"8771"	NA	NA	NA	NA	NA	NA	NA	NA	0.1358884	0.2911324	"Non DEG"
"8772"	NA	NA	NA	NA	NA	NA	NA	NA	0.1046502	0.2443104	"Non DEG"
"8773"	NA	NA	NA	NA	NA	NA	NA	NA	0.8552181	0.9112693	"Non DEG"
"8774"	NA	NA	NA	NA	NA	NA	NA	NA	0.9033251	0.9378368	"Non DEG"
"8775"	NA	NA	NA	NA	NA	NA	NA	NA	0.01398171	0.05920462	"Significant DEG"
"8776"	NA	NA	NA	NA	NA	NA	NA	NA	0.3917915	0.5767535	"Non DEG"
"8777"	NA	NA	NA	NA	NA	NA	NA	NA	0.9515354	0.9626096	"Non DEG"
"8778"	NA	NA	NA	NA	NA	NA	NA	NA	0.2686502	0.4555547	"Non DEG"
"8779"	NA	NA	NA	NA	NA	NA	NA	NA	0.1358884	0.2911324	"Non DEG"
"8780"	NA	NA	NA	NA	NA	NA	NA	NA	0.4638884	0.6405147	"Non DEG"
"8781"	NA	NA	NA	NA	NA	NA	NA	NA	0.2969182	0.485481	"Non DEG"
"8782"	NA	NA	NA	NA	NA	NA	NA	NA	0.1195839	0.2673365	"Non DEG"
"8783"	NA	NA	NA	NA	NA	NA	NA	NA	0.4638884	0.6405147	"Non DEG"
"8784"	NA	NA	NA	NA	NA	NA	NA	NA	0.03535162	0.1138981	"Significant DEG"
"8785"	NA	NA	NA	NA	NA	NA	NA	NA	0.03535162	0.1138981	"Significant DEG"
"8786"	NA	NA	NA	NA	NA	NA	NA	NA	0.4269931	0.6086623	"Non DEG"
"8787"	NA	NA	NA	NA	NA	NA	NA	NA	0.9879021	0.9879021	"Non DEG"
"8788"	NA	NA	NA	NA	NA	NA	NA	NA	0.02045725	0.07733527	"Significant DEG"
"8789"	NA	NA	NA	NA	NA	NA	NA	NA	0.03535162	0.1138981	"Significant DEG"
"8790"	NA	NA	NA	NA	NA	NA	NA	NA	0.9033251	0.9378368	"Non DEG"
"8791"	NA	NA	NA	NA	NA	NA	NA	NA	0.1536351	0.3163723	"Non DEG"
"8792"	NA	NA	NA	NA	NA	NA	NA	NA	0.2969182	0.485481	"Non DEG"
"8793"	NA	NA	NA	NA	NA	NA	NA	NA	0.5839314	0.7356833	"Non DEG"
"8794"	NA	NA	NA	NA	NA	NA	NA	NA	0.4269931	0.6086623	"Non DEG"
"8795"	NA	NA	NA	NA	NA	NA	NA	NA	0.6264701	0.7656872	"Non DEG"
"8796"	NA	NA	NA	NA	NA	NA	NA	NA	0.7608669	0.8553241	"Non DEG"
"8797"	NA	NA	NA	NA	NA	NA	NA	NA	0.02959762	0.1002447	"Significant DEG"
"8798"	NA	NA	NA	NA	NA	NA	NA	NA	0.5024746	0.673122	"Non DEG"
"8799"	NA	NA	NA	NA	NA	NA	NA	NA	0.8075757	0.883243	"Non DEG"
"8800"	NA	NA	NA	NA	NA	NA	NA	NA	0.04938546	0.1448345	"Significant DEG"
"8801"	NA	NA	NA	NA	NA	NA	NA	NA	0.1046502	0.2443104	"Non DEG"
"8802"	NA	NA	NA	NA	NA	NA	NA	NA	0.5425953	0.7050503	"Non DEG"
"8803"	NA	NA	NA	NA	NA	NA	NA	NA	0.3917915	0.5767535	"Non DEG"
"8804"	NA	NA	NA	NA	NA	NA	NA	NA	0.7150892	0.8266206	"Non DEG"
"8805"	NA	NA	NA	NA	NA	NA	NA	NA	0.007439415	0.03774592	"Significant DEG"
"8806"	NA	NA	NA	NA	NA	NA	NA	NA	0.2419982	0.426086	"Non DEG"
"8807"	NA	NA	NA	NA	NA	NA	NA	NA	0.4638884	0.6405147	"Non DEG"
"8808"	NA	NA	NA	NA	NA	NA	NA	NA	0.09096936	0.2216466	"Non DEG"
"8809"	NA	NA	NA	NA	NA	NA	NA	NA	0.3582606	0.5457304	"Non DEG"
"8810"	NA	NA	NA	NA	NA	NA	NA	NA	0.3917915	0.5767535	"Non DEG"
"8811"	NA	NA	NA	NA	NA	NA	NA	NA	0.3266319	0.5155783	"Non DEG"
"8812"	NA	NA	NA	NA	NA	NA	NA	NA	0.1536351	0.3163723	"Non DEG"
"8813"	NA	NA	NA	NA	NA	NA	NA	NA	0.9879021	0.9879021	"Non DEG"
"8814"	NA	NA	NA	NA	NA	NA	NA	NA	0.670193	0.7963749	"Non DEG"
"8815"	NA	NA	NA	NA	NA	NA	NA	NA	0.3917915	0.5767535	"Non DEG"
"8816"	NA	NA	NA	NA	NA	NA	NA	NA	0.1046502	0.2443104	"Non DEG"
"8817"	NA	NA	NA	NA	NA	NA	NA	NA	0.05791129	0.1617936	"Non DEG"
"8818"	NA	NA	NA	NA	NA	NA	NA	NA	0.1358884	0.2911324	"Non DEG"
"8819"	NA	NA	NA	NA	NA	NA	NA	NA	0.9515354	0.9626096	"Non DEG"
